date,month_year,average_price,total_volume,total_bags,small_bags,large_bags,xlarge_bags,type,month,year,geography
1/18/15,2015-01,1.08,143464.64,25636.88,23520.54,2116.34,0,conventional,1,2015,Nashville
1/18/15,2015-01,1.81,3118.58,892.49,773.33,119.16,0,organic,1,2015,Nashville
1/18/15,2015-01,1.03,267666.12,64197.94,61302.5,2895.44,0,conventional,1,2015,New Orleans/Mobile
1/18/15,2015-01,0.98,4739.17,4480,4480,0,0,organic,1,2015,New Orleans/Mobile
1/18/15,2015-01,1.37,1044280.56,272986.43,211934.06,61052.37,0,conventional,1,2015,New York
1/18/15,2015-01,2.08,9204.78,1327.19,1327.19,0,0,organic,1,2015,New York
1/18/15,2015-01,1.32,3066789.62,868986.62,784229.51,84757.11,0,conventional,1,2015,Northeast
1/18/15,2015-01,1.94,35304.15,20452.15,18457.1,1995.05,0,organic,1,2015,Northeast
1/18/15,2015-01,1.12,309202.71,64770.92,64770.92,0,0,conventional,1,2015,Northern New England
1/18/15,2015-01,1.88,7618.91,7049.63,7049.63,0,0,organic,1,2015,Northern New England
1/18/15,2015-01,1.33,191078.37,43569.17,18914.84,24654.33,0,conventional,1,2015,Orlando
1/18/15,2015-01,1.79,2151.76,883.33,883.33,0,0,organic,1,2015,Orlando
1/18/15,2015-01,1.4,331495.41,105386.55,93250.96,12135.59,0,conventional,1,2015,Philadelphia
1/18/15,2015-01,1.93,1699,689.13,689.13,0,0,organic,1,2015,Philadelphia
1/18/15,2015-01,0.67,1088608.66,70788.61,70788.61,0,0,conventional,1,2015,Phoenix/Tucson
1/18/15,2015-01,1.36,12251.87,473.33,473.33,0,0,organic,1,2015,Phoenix/Tucson
1/18/15,2015-01,1.47,59312.07,19359.33,12321.55,7037.78,0,conventional,1,2015,Pittsburgh
1/18/15,2015-01,1.55,3448.42,2426.47,257.86,2168.61,0,organic,1,2015,Pittsburgh
1/18/15,2015-01,1.02,1674945.55,208774.76,206579.02,1074.3,1121.44,conventional,1,2015,Plains
1/18/15,2015-01,1.8,29669.53,9818.59,8577.16,1241.43,0,organic,1,2015,Plains
1/18/15,2015-01,1.11,439617.61,48187.39,34402.17,13785.22,0,conventional,1,2015,Portland
1/18/15,2015-01,1.24,51904.44,9926.86,303.33,9623.53,0,organic,1,2015,Portland
1/18/15,2015-01,1.22,204504.99,60466.47,46298.95,14167.52,0,conventional,1,2015,Raleigh/Greensboro
1/18/15,2015-01,1.97,3496.27,1014.61,925.39,89.22,0,organic,1,2015,Raleigh/Greensboro
1/18/15,2015-01,1.18,179038.39,47657.12,36798.65,10858.47,0,conventional,1,2015,Richmond/Norfolk
1/18/15,2015-01,1.62,3480.66,845.21,583.33,261.88,0,organic,1,2015,Richmond/Norfolk
1/18/15,2015-01,1.18,112106.05,29457.09,25952.51,3504.58,0,conventional,1,2015,Roanoke
1/18/15,2015-01,1.48,5621.32,1046.89,626.3,420.59,0,organic,1,2015,Roanoke
1/18/15,2015-01,1.22,367047.36,39320.62,39320.62,0,0,conventional,1,2015,Sacramento
1/18/15,2015-01,1.13,37233.34,883.8,883.8,0,0,organic,1,2015,Sacramento
1/18/15,2015-01,1.01,461063.73,32682.78,27844.81,4411.36,426.61,conventional,1,2015,San Diego
1/18/15,2015-01,1.29,14473.73,1593.11,1593.11,0,0,organic,1,2015,San Diego
1/18/15,2015-01,1.22,753746.51,78809.61,78241.87,515.56,52.18,conventional,1,2015,San Francisco
1/18/15,2015-01,1.27,41482.48,356.67,356.67,0,0,organic,1,2015,San Francisco
1/18/15,2015-01,1.2,463472.52,68250.89,67519.53,720.65,10.71,conventional,1,2015,Seattle
1/18/15,2015-01,1.45,44616.23,8161.49,216.67,7944.82,0,organic,1,2015,Seattle
1/18/15,2015-01,1.15,276205.95,56975.63,35311.93,21663.7,0,conventional,1,2015,South Carolina
1/18/15,2015-01,1.93,3024.32,1370.72,1346,24.72,0,organic,1,2015,South Carolina
1/18/15,2015-01,0.79,5322625.57,554739.03,497106.16,57607.18,25.69,conventional,1,2015,South Central
1/18/15,2015-01,1.27,65242.77,25985.46,25780,205.46,0,organic,1,2015,South Central
1/18/15,2015-01,1.19,2595783.66,484236.48,258541.9,225694.58,0,conventional,1,2015,Southeast
1/18/15,2015-01,1.79,25740,10971.03,10657.51,313.52,0,organic,1,2015,Southeast
1/18/15,2015-01,1.18,69600.14,8489.31,7986.02,503.29,0,conventional,1,2015,Spokane
1/18/15,2015-01,1.44,4363.13,647.93,146.67,501.26,0,organic,1,2015,Spokane
1/18/15,2015-01,1.28,170590.85,41018.95,41014.51,4.44,0,conventional,1,2015,St. Louis
1/18/15,2015-01,1.92,2923.4,300,300,0,0,organic,1,2015,St. Louis
1/18/15,2015-01,1.4,40391.55,14818.36,14818.36,0,0,conventional,1,2015,Syracuse
1/18/15,2015-01,1.84,627.8,476.34,476.34,0,0,organic,1,2015,Syracuse
1/18/15,2015-01,1.27,228920.62,63066.57,25006.34,38060.23,0,conventional,1,2015,Tampa
1/18/15,2015-01,1.73,1751.2,916.67,916.67,0,0,organic,1,2015,Tampa
1/18/15,2015-01,1.03,29043458.85,4652069.81,3873041.26,771093.2,7935.35,conventional,1,2015,Total U.S.
1/18/15,2015-01,1.42,713120,142968.56,101850.23,41118.33,0,organic,1,2015,Total U.S.
1/18/15,2015-01,0.96,5475363.01,709208.62,527358.78,181809.88,39.96,conventional,1,2015,West
1/18/15,2015-01,1.33,251749.94,39743.83,7442.17,32301.66,0,organic,1,2015,West
1/18/15,2015-01,0.8,729795.72,72437.3,71564.22,873.08,0,conventional,1,2015,West Tex/New Mexico
1/18/15,2015-01,1.71,5508.2,1635.84,1620,15.84,0,organic,1,2015,West Tex/New Mexico
1/25/15,2015-01,1.06,45147.5,10845.82,10103.35,742.47,0,conventional,1,2015,Albany
1/25/15,2015-01,1.89,1115.89,952.3,952.3,0,0,organic,1,2015,Albany
1/25/15,2015-01,1.1,449332.85,36612.16,13176.39,23435.77,0,conventional,1,2015,Atlanta
1/25/15,2015-01,1.87,3047.38,733.56,533.33,200.23,0,organic,1,2015,Atlanta
1/25/15,2015-01,1.2,692934.46,217350.64,209761.81,7588.83,0,conventional,1,2015,Baltimore/Washington
1/25/15,2015-01,1.41,15387.74,1738.64,1738.64,0,0,organic,1,2015,Baltimore/Washington
1/25/15,2015-01,1.03,66069.21,4530.04,2009.53,2520.51,0,conventional,1,2015,Boise
1/25/15,2015-01,1.82,1174.53,314.87,133.33,181.54,0,organic,1,2015,Boise
1/25/15,2015-01,1.17,409343.56,116472.16,115538.05,934.11,0,conventional,1,2015,Boston
1/25/15,2015-01,2.01,1948.28,1184.75,1184.75,0,0,organic,1,2015,Boston
1/25/15,2015-01,1.5,114052.94,58649.74,57909.74,740,0,conventional,1,2015,Buffalo/Rochester
1/25/15,2015-01,1.6,1480.91,1373.92,1373.92,0,0,organic,1,2015,Buffalo/Rochester
1/25/15,2015-01,1.06,4929884.26,570609.87,521004.15,46809.48,2796.24,conventional,1,2015,California
1/25/15,2015-01,1.3,121698.02,12529.65,12529.65,0,0,organic,1,2015,California
1/25/15,2015-01,1.18,167270.13,54309.81,41623.4,12686.41,0,conventional,1,2015,Charlotte
1/25/15,2015-01,2.29,2694.11,469.68,469.68,0,0,organic,1,2015,Charlotte
1/25/15,2015-01,1.22,745439.17,85220.93,75867.61,9265.81,87.51,conventional,1,2015,Chicago
1/25/15,2015-01,1.83,10951.51,724.44,724.44,0,0,organic,1,2015,Chicago
1/25/15,2015-01,0.93,213554.45,46636.08,20650.03,25970.02,16.03,conventional,1,2015,Cincinnati/Dayton
1/25/15,2015-01,1.26,10191.82,1821.2,377.77,1443.43,0,organic,1,2015,Cincinnati/Dayton
1/25/15,2015-01,1.08,116995.68,23196.35,21117.47,2057.45,21.43,conventional,1,2015,Columbus
1/25/15,2015-01,1.67,4847.86,846.74,293.33,553.41,0,organic,1,2015,Columbus
1/25/15,2015-01,0.8,1008295.47,78188.26,60158.3,18029.96,0,conventional,1,2015,Dallas/Ft. Worth
1/25/15,2015-01,1.34,11247.71,2613.33,2613.33,0,0,organic,1,2015,Dallas/Ft. Worth
1/25/15,2015-01,1.02,695658.81,127364.97,74743.6,52611.95,9.42,conventional,1,2015,Denver
1/25/15,2015-01,1.33,22502.5,9234.42,1202.57,8031.85,0,organic,1,2015,Denver
1/25/15,2015-01,1.19,277325.29,73764.25,69311.52,1280.03,3172.7,conventional,1,2015,Detroit
1/25/15,2015-01,1.62,8703.74,912.82,60,852.82,0,organic,1,2015,Detroit
1/25/15,2015-01,1.19,144301.73,58722.91,54053.21,4552.75,116.95,conventional,1,2015,Grand Rapids
1/25/15,2015-01,2.01,711.52,80,80,0,0,organic,1,2015,Grand Rapids
1/25/15,2015-01,1.13,2928692.32,617677.34,503612.64,109501,4563.7,conventional,1,2015,Great Lakes
1/25/15,2015-01,1.63,59906.52,10969.72,6137.81,4831.91,0,organic,1,2015,Great Lakes
1/25/15,2015-01,1.17,206074.14,83379.23,79720.85,3658.38,0,conventional,1,2015,Harrisburg/Scranton
1/25/15,2015-01,1.8,2171.91,1902.74,1902.74,0,0,organic,1,2015,Harrisburg/Scranton
1/25/15,2015-01,1.35,241174.11,86591.5,79402.42,7189.08,0,conventional,1,2015,Hartford/Springfield
1/25/15,2015-01,2.21,1920.19,234.57,234.57,0,0,organic,1,2015,Hartford/Springfield
1/25/15,2015-01,0.77,983910.94,120289.18,95546.28,24742.9,0,conventional,1,2015,Houston
1/25/15,2015-01,1.24,11398.91,806.67,806.67,0,0,organic,1,2015,Houston
1/25/15,2015-01,1.06,149473.79,36954.33,21963.56,14952.61,38.16,conventional,1,2015,Indianapolis
1/25/15,2015-01,1.78,1221.24,406.02,286.67,119.35,0,organic,1,2015,Indianapolis
1/25/15,2015-01,1.2,109940.55,27925.94,16753.47,11172.47,0,conventional,1,2015,Jacksonville
1/25/15,2015-01,1.88,1140.32,263.33,263.33,0,0,organic,1,2015,Jacksonville
1/25/15,2015-01,1.06,249509.99,32113.37,31833.66,279.71,0,conventional,1,2015,Las Vegas
1/25/15,2015-01,1.66,5758.68,286.65,273.33,13.32,0,organic,1,2015,Las Vegas
1/25/15,2015-01,0.96,2329987.29,294095.95,255279.65,36398.19,2418.11,conventional,1,2015,Los Angeles
1/25/15,2015-01,1.23,38078.07,8684.63,8684.63,0,0,organic,1,2015,Los Angeles
1/25/15,2015-01,1.02,86635.35,21079.53,8875.65,12189,14.88,conventional,1,2015,Louisville
1/25/15,2015-01,1.68,1201.46,457.41,216.67,240.74,0,organic,1,2015,Louisville
1/25/15,2015-01,1.27,398055.71,66921.2,35279.75,31641.45,0,conventional,1,2015,Miami/Ft. Lauderdale
1/25/15,2015-01,1.84,1648.84,530,530,0,0,organic,1,2015,Miami/Ft. Lauderdale
1/25/15,2015-01,1.15,2480820.72,671880.46,572717.4,99142.71,20.35,conventional,1,2015,Midsouth
1/25/15,2015-01,1.63,54932.83,14444.88,11428.78,3016.1,0,organic,1,2015,Midsouth
1/25/15,2015-01,1.07,140855.47,25973.12,24183.43,1789.69,0,conventional,1,2015,Nashville
1/25/15,2015-01,1.71,4448.88,1684.61,850,834.61,0,organic,1,2015,Nashville
1/25/15,2015-01,0.94,271448.06,69524.6,66085.94,3438.66,0,conventional,1,2015,New Orleans/Mobile
1/25/15,2015-01,1.47,1278.14,1063.34,1063.34,0,0,organic,1,2015,New Orleans/Mobile
1/25/15,2015-01,1.36,1102868.27,313450.45,249848.32,63602.13,0,conventional,1,2015,New York
1/25/15,2015-01,2.02,14337.32,2015.47,2015.47,0,0,organic,1,2015,New York
1/25/15,2015-01,1.27,3238501.89,1004627.94,903840.54,100787.4,0,conventional,1,2015,Northeast
1/25/15,2015-01,1.92,40358.44,20619.2,20455.66,163.54,0,organic,1,2015,Northeast
1/25/15,2015-01,1.06,290611.31,53547.65,53543.21,4.44,0,conventional,1,2015,Northern New England
1/25/15,2015-01,1.9,6757.39,6163.83,6163.83,0,0,organic,1,2015,Northern New England
1/25/15,2015-01,1.28,211991.09,48864.81,22591.61,26273.2,0,conventional,1,2015,Orlando
1/25/15,2015-01,1.82,1925.46,696.67,696.67,0,0,organic,1,2015,Orlando
1/25/15,2015-01,1.36,355645.73,126670.39,110991.22,15679.17,0,conventional,1,2015,Philadelphia
1/25/15,2015-01,1.82,2888.62,1271.83,1271.83,0,0,organic,1,2015,Philadelphia
1/25/15,2015-01,0.61,1233503.27,75561.02,75558.47,2.55,0,conventional,1,2015,Phoenix/Tucson
1/25/15,2015-01,1.54,10849.4,1132.73,1120,12.73,0,organic,1,2015,Phoenix/Tucson
1/25/15,2015-01,1.32,98722.79,24416.8,17599.77,6817.03,0,conventional,1,2015,Pittsburgh
1/25/15,2015-01,1.7,1441.14,751.75,559.41,192.34,0,organic,1,2015,Pittsburgh
1/25/15,2015-01,1.08,1510836.96,201319.44,198193.38,1929.49,1196.57,conventional,1,2015,Plains
1/25/15,2015-01,1.8,30207.8,11466.35,10403.58,1062.77,0,organic,1,2015,Plains
1/25/15,2015-01,1.09,432770.06,58282.2,40428.06,17854.14,0,conventional,1,2015,Portland
1/25/15,2015-01,1.35,30862.91,4274.07,540,3734.07,0,organic,1,2015,Portland
1/25/15,2015-01,1.16,233277.19,76676.23,63206.25,13469.98,0,conventional,1,2015,Raleigh/Greensboro
1/25/15,2015-01,2.02,3359.58,721.86,620.46,101.4,0,organic,1,2015,Raleigh/Greensboro
1/25/15,2015-01,1.17,194086.08,56189.36,45878.25,10311.11,0,conventional,1,2015,Richmond/Norfolk
1/25/15,2015-01,1.57,3860.33,1352.16,1002.65,349.51,0,organic,1,2015,Richmond/Norfolk
1/25/15,2015-01,1.15,123070.18,33310.01,29161.12,4148.89,0,conventional,1,2015,Roanoke
1/25/15,2015-01,1.47,5411.77,1160.21,759.28,400.93,0,organic,1,2015,Roanoke
1/25/15,2015-01,1.19,360027.65,38819.19,38819.19,0,0,conventional,1,2015,Sacramento
1/25/15,2015-01,1.44,9707.59,674.59,674.59,0,0,organic,1,2015,Sacramento
1/25/15,2015-01,1.02,406591.11,35060.12,30090.58,4708.25,261.29,conventional,1,2015,San Diego
1/25/15,2015-01,1.26,11132.08,1416.96,1416.96,0,0,organic,1,2015,San Diego
1/25/15,2015-01,1.21,713523.24,83160.71,82293.47,796.67,70.57,conventional,1,2015,San Francisco
1/25/15,2015-01,1.34,27146.81,228.67,228.67,0,0,organic,1,2015,San Francisco
1/25/15,2015-01,1.26,420124.11,61449.41,61054.23,370.74,24.44,conventional,1,2015,Seattle
1/25/15,2015-01,1.7,29354.75,5108.01,453.33,4654.68,0,organic,1,2015,Seattle
1/25/15,2015-01,1.06,311348.31,64163.71,45690.04,18473.67,0,conventional,1,2015,South Carolina
1/25/15,2015-01,2.01,2865.92,1016.97,970,46.97,0,organic,1,2015,South Carolina
1/25/15,2015-01,0.81,5142259.93,569012.95,476249.64,92763.31,0,conventional,1,2015,South Central
1/25/15,2015-01,1.37,58961.59,15958.27,15613.33,344.94,0,organic,1,2015,South Central
1/25/15,2015-01,1.15,2778000.82,502397.09,281141.42,221255.67,0,conventional,1,2015,Southeast
1/25/15,2015-01,1.81,23809.3,10154.18,9640,514.18,0,organic,1,2015,Southeast
1/25/15,2015-01,1.21,64116.71,8010.36,8010.36,0,0,conventional,1,2015,Spokane
1/25/15,2015-01,1.66,3313.55,372.79,226.67,146.12,0,organic,1,2015,Spokane
1/25/15,2015-01,1.17,176820.49,46375.55,46375.55,0,0,conventional,1,2015,St. Louis
1/25/15,2015-01,1.93,4131.86,573.33,573.33,0,0,organic,1,2015,St. Louis
1/25/15,2015-01,1.37,44517.84,21145.1,20725.1,420,0,conventional,1,2015,Syracuse
1/25/15,2015-01,1.77,845.05,712.86,712.86,0,0,organic,1,2015,Syracuse
1/25/15,2015-01,1.21,260471.23,68895.19,30325.33,38569.86,0,conventional,1,2015,Tampa
1/25/15,2015-01,1.75,1460.04,726.67,726.67,0,0,organic,1,2015,Tampa
1/25/15,2015-01,1.04,28470310.84,4800192.94,3978636.9,812924.73,8631.31,conventional,1,2015,Total U.S.
1/25/15,2015-01,1.53,556368.86,131808.1,95964.83,35843.27,0,organic,1,2015,Total U.S.
1/25/15,2015-01,0.94,5461313.9,662667.8,521877.7,140735.66,54.44,conventional,1,2015,West
1/25/15,2015-01,1.52,166494.38,35665.87,9756.03,25909.84,0,organic,1,2015,West
1/25/15,2015-01,0.8,720800.61,66835.64,65072.69,1762.95,0,conventional,1,2015,West Tex/New Mexico
1/25/15,2015-01,1.63,7324.06,2356.88,2320,36.88,0,organic,1,2015,West Tex/New Mexico
2/1/2015,2015-02,0.99,70873.6,9323.18,9170.82,152.36,0,conventional,2,2015,Albany
2/1/2015,2015-02,1.83,1228.51,1096.03,1096.03,0,0,organic,2,2015,Albany
2/1/2015,2015-02,0.96,636771.37,51694.49,10553.73,41140.76,0,conventional,2,2015,Atlanta
2/1/2015,2015-02,1.44,7665.7,1889.49,1133.33,756.16,0,organic,2,2015,Atlanta
2/1/2015,2015-02,1.06,1007418.76,164589.36,159916.87,4672.49,0,conventional,2,2015,Baltimore/Washington
2/1/2015,2015-02,1.15,27929.74,4613.61,4613.61,0,0,organic,2,2015,Baltimore/Washington
2/1/2015,2015-02,0.91,113578.24,6644.84,4867.26,1777.58,0,conventional,2,2015,Boise
2/1/2015,2015-02,1.43,1780.76,781.45,283.33,498.12,0,organic,2,2015,Boise
2/1/2015,2015-02,1.22,490022.14,110214.39,109900.93,313.46,0,conventional,2,2015,Boston
2/1/2015,2015-02,1.78,2943.85,1622.73,1622.73,0,0,organic,2,2015,Boston
2/1/2015,2015-02,1.33,153920.35,86919.58,86848.47,71.11,0,conventional,2,2015,Buffalo/Rochester
2/1/2015,2015-02,1.55,2808.55,2687.42,2687.42,0,0,organic,2,2015,Buffalo/Rochester
2/1/2015,2015-02,0.85,9032180.67,600149.24,556205.2,41203.2,2740.84,conventional,2,2015,California
2/1/2015,2015-02,1.11,196031.9,11697.02,11697.02,0,0,organic,2,2015,California
2/1/2015,2015-02,0.98,254009.7,49070.43,33450.14,15620.29,0,conventional,2,2015,Charlotte
2/1/2015,2015-02,1.93,3557.34,644.69,644.69,0,0,organic,2,2015,Charlotte
2/1/2015,2015-02,0.91,1133491.66,93077.9,89516.93,3448.62,112.35,conventional,2,2015,Chicago
2/1/2015,2015-02,1.52,14391.05,1192.23,1192.23,0,0,organic,2,2015,Chicago
2/1/2015,2015-02,0.86,300905.18,51829.32,15335.37,31756.14,4737.81,conventional,2,2015,Cincinnati/Dayton
2/1/2015,2015-02,1.19,10707.5,1348.7,371.08,977.62,0,organic,2,2015,Cincinnati/Dayton
2/1/2015,2015-02,0.87,216653.06,23945.98,16360.12,3422.61,4163.25,conventional,2,2015,Columbus
2/1/2015,2015-02,1.63,4215.96,798.7,223.33,575.37,0,organic,2,2015,Columbus
2/1/2015,2015-02,0.68,1391089.32,90804.99,79314.06,11474.72,16.21,conventional,2,2015,Dallas/Ft. Worth
2/1/2015,2015-02,1.24,12276.58,3953.33,3953.33,0,0,organic,2,2015,Dallas/Ft. Worth
2/1/2015,2015-02,0.93,990211.57,158602.93,90555.95,68006.59,40.39,conventional,2,2015,Denver
2/1/2015,2015-02,1.29,27527.63,11889.86,1323.33,10566.53,0,organic,2,2015,Denver
2/1/2015,2015-02,0.92,539750.77,70681.78,54003.36,688.47,15989.95,conventional,2,2015,Detroit
2/1/2015,2015-02,1.55,8707.92,1302.37,253.33,1049.04,0,organic,2,2015,Detroit
2/1/2015,2015-02,0.94,309471.69,48422.82,43899.75,4377.27,145.8,conventional,2,2015,Grand Rapids
2/1/2015,2015-02,1.98,769.05,96.67,96.67,0,0,organic,2,2015,Grand Rapids
2/1/2015,2015-02,0.91,4874124.41,646531.7,479453.25,126925.79,40152.66,conventional,2,2015,Great Lakes
2/1/2015,2015-02,1.53,63248.58,12806.99,8615.6,4191.39,0,organic,2,2015,Great Lakes
2/1/2015,2015-02,1.06,283137.88,70932.74,69529.64,1403.1,0,conventional,2,2015,Harrisburg/Scranton
2/1/2015,2015-02,1.65,3796.16,3605.48,3605.48,0,0,organic,2,2015,Harrisburg/Scranton
2/1/2015,2015-02,1.32,297969.31,75877.74,72234.63,3643.11,0,conventional,2,2015,Hartford/Springfield
2/1/2015,2015-02,1.54,6084.48,587.68,587.68,0,0,organic,2,2015,Hartford/Springfield
2/1/2015,2015-02,0.72,1280364.01,134420.71,86145.18,48275.53,0,conventional,2,2015,Houston
2/1/2015,2015-02,1.15,12285.76,946.67,946.67,0,0,organic,2,2015,Houston
2/1/2015,2015-02,0.92,245352.56,41561.14,20669.59,18130.75,2760.8,conventional,2,2015,Indianapolis
2/1/2015,2015-02,1.69,1565.24,714.98,496.67,218.31,0,organic,2,2015,Indianapolis
2/1/2015,2015-02,0.92,237910.63,42945.86,20816.49,22129.37,0,conventional,2,2015,Jacksonville
2/1/2015,2015-02,1.76,1591.75,720,720,0,0,organic,2,2015,Jacksonville
2/1/2015,2015-02,0.94,370223.11,36449.01,35205.21,1243.8,0,conventional,2,2015,Las Vegas
2/1/2015,2015-02,1.6,7634.17,383.33,383.33,0,0,organic,2,2015,Las Vegas
2/1/2015,2015-02,0.74,4031949.04,342179.83,308754.64,31108.07,2317.12,conventional,2,2015,Los Angeles
2/1/2015,2015-02,1.12,50107.32,8756.72,8756.72,0,0,organic,2,2015,Los Angeles
2/1/2015,2015-02,0.9,125504.98,31116.86,8618.05,21296.75,1202.06,conventional,2,2015,Louisville
2/1/2015,2015-02,1.55,1336.46,564.05,303.33,260.72,0,organic,2,2015,Louisville
2/1/2015,2015-02,0.95,753300.79,111768.82,48097.17,63671.65,0,conventional,2,2015,Miami/Ft. Lauderdale
2/1/2015,2015-02,1.73,1767.3,923.33,923.33,0,0,organic,2,2015,Miami/Ft. Lauderdale
2/1/2015,2015-02,0.99,3668037.65,592750.56,464442.27,125798.21,2510.08,conventional,2,2015,Midsouth
2/1/2015,2015-02,1.44,72159.84,19318.05,17413.54,1904.51,0,organic,2,2015,Midsouth
2/1/2015,2015-02,0.94,221471.45,29612.86,23898.35,5714.51,0,conventional,2,2015,Nashville
2/1/2015,2015-02,1.65,4205.27,1209.82,603.33,606.49,0,organic,2,2015,Nashville
2/1/2015,2015-02,0.81,367711.87,84349.1,76463.29,7885.81,0,conventional,2,2015,New Orleans/Mobile
2/1/2015,2015-02,1.48,2013.46,1816.67,1816.67,0,0,organic,2,2015,New Orleans/Mobile
2/1/2015,2015-02,1.36,1433763.11,323358.53,243186.43,80172.1,0,conventional,2,2015,New York
2/1/2015,2015-02,1.93,24697.84,10139.17,10139.17,0,0,organic,2,2015,New York
2/1/2015,2015-02,1.23,4298883.17,1006703.42,896750.09,109953.33,0,conventional,2,2015,Northeast
2/1/2015,2015-02,1.78,63537.1,36549.6,36537.93,11.67,0,organic,2,2015,Northeast
2/1/2015,2015-02,1.06,412752.74,46670.1,46576.76,93.34,0,conventional,2,2015,Northern New England
2/1/2015,2015-02,1.89,6551.44,5978.48,5978.48,0,0,organic,2,2015,Northern New England
2/1/2015,2015-02,0.95,489224.51,80264.72,26854.75,53409.97,0,conventional,2,2015,Orlando
2/1/2015,2015-02,1.76,2499.88,1183.33,1183.33,0,0,organic,2,2015,Orlando
2/1/2015,2015-02,1.14,569304.8,119325.59,104365.66,14959.93,0,conventional,2,2015,Philadelphia
2/1/2015,2015-02,1.69,4907.41,3201.03,3201.03,0,0,organic,2,2015,Philadelphia
2/1/2015,2015-02,0.56,1544750.92,82437.73,82437.73,0,0,conventional,2,2015,Phoenix/Tucson
2/1/2015,2015-02,1.18,13645.72,818.52,813.46,5.06,0,organic,2,2015,Phoenix/Tucson
2/1/2015,2015-02,1.25,112065.73,31870.24,20561.48,11308.76,0,conventional,2,2015,Pittsburgh
2/1/2015,2015-02,1.77,1427.11,592.46,585.38,7.08,0,organic,2,2015,Pittsburgh
2/1/2015,2015-02,0.92,2561325.42,237852.92,235274.47,1245.73,1332.72,conventional,2,2015,Plains
2/1/2015,2015-02,1.67,30193.16,11757.26,9989.22,1768.04,0,organic,2,2015,Plains
2/1/2015,2015-02,0.98,776237.93,59749.8,48200.04,11547.81,1.95,conventional,2,2015,Portland
2/1/2015,2015-02,1.2,39672.8,6568.55,540,6028.55,0,organic,2,2015,Portland
2/1/2015,2015-02,0.99,344288.82,61014.39,41191.91,19822.48,0,conventional,2,2015,Raleigh/Greensboro
2/1/2015,2015-02,1.79,4385.19,1344.93,1330.43,14.5,0,organic,2,2015,Raleigh/Greensboro
2/1/2015,2015-02,0.97,308461.1,47141.67,40189.17,6952.5,0,conventional,2,2015,Richmond/Norfolk
2/1/2015,2015-02,1.58,3916.98,1333.77,1296.67,37.1,0,organic,2,2015,Richmond/Norfolk
2/1/2015,2015-02,1,168217.72,30471.81,27117.84,3353.97,0,conventional,2,2015,Roanoke
2/1/2015,2015-02,1.5,4941.74,971.86,903.33,68.53,0,organic,2,2015,Roanoke
2/1/2015,2015-02,1.04,771974.9,39738.53,39738.53,0,0,conventional,2,2015,Sacramento
2/1/2015,2015-02,1.22,13195.65,467.34,467.34,0,0,organic,2,2015,Sacramento
2/1/2015,2015-02,0.85,692276.13,41625.89,36622.51,4738.29,265.09,conventional,2,2015,San Diego
2/1/2015,2015-02,1.11,18623.99,1263.56,1263.56,0,0,organic,2,2015,San Diego
2/1/2015,2015-02,0.91,1352027.64,65344.53,64393.44,832.23,118.86,conventional,2,2015,San Francisco
2/1/2015,2015-02,1.06,57802.02,227.71,227.71,0,0,organic,2,2015,San Francisco
